"Unnamed: 0","StudentID","CourseID","SelectionDate"
"2598","S0126","E E 332","2023-09-26"
"2599","S0126","E E 331","2023-09-26"
"2600","S0126","E E 233","2022-09-26"
"2601","S0126","E E 215","2022-09-26"
"2602","S0126","E E 391","2023-09-26"
"2603","S0126","E E 241","2022-09-26"
"2604","S0126","E E 398","2023-09-26"
"2605","S0126","E E 393","2023-09-26"
"2606","S0126","E E 321","2023-09-26"
"2607","S0126","E E 205","2022-09-26"
"2608","S0126","E E 271","2022-09-26"
"2609","S0126","E E 299","2022-09-26"
"2610","S0127","E E 406","2023-09-26"
"2611","S0127","E E 443","2023-09-26"
"2612","S0127","E E 468","2023-09-26"
"2613","S0127","E E 241","2021-09-26"
"2614","S0127","CSE 122","2020-09-26"
"2615","S0127","CSE 123","2020-09-26"
"2616","S0127","CSE 163","2020-09-26"
"2617","S0127","CSE 122","2020-09-26"
"2618","S0127","CSE 123","2020-09-26"
"2619","S0127","E E 442","2023-09-26"
"2620","S0127","E E 342","2022-09-26"
"2621","S0127","E E 242","2021-09-26"
"2622","S0127","MATH 135","2020-09-26"
"2623","S0127","MATH 134","2020-09-26"
"2624","S0127","MATH 207","2021-09-26"
"2625","S0127","MATH 125","2020-09-26"
"2626","S0127","MATH 124","2020-09-26"
"2627","S0127","E E 416","2023-09-26"
"2628","S0127","E E 242","2021-09-26"
"2629","S0127","MATH 207","2021-09-26"
"2630","S0127","MATH 394","2022-09-26"
"2631","S0127","E E 474","2023-09-26"
"2632","S0127","E E 417","2023-09-26"
"2633","S0127","E E 416","2023-09-26"
"2634","S0127","E E 242","2021-09-26"
"2635","S0127","MATH 207","2021-09-26"
"2636","S0127","MATH 394","2022-09-26"
"2637","S0127","E E 467","2023-09-26"
"2638","S0127","E E 241","2021-09-26"
"2639","S0127","E E 332","2022-09-26"
"2640","S0127","E E 331","2022-09-26"
"2641","S0127","E E 233","2021-09-26"
"2642","S0127","E E 393","2022-09-26"
"2643","S0127","CSE 344","2022-09-26"
"2644","S0127","CSE 311","2022-09-26"
"2645","S0127","E E 361","2022-09-26"
"2646","S0128","CSE 523","2023-09-26"
"2647","S0128","CSE 521","2023-09-26"
"2648","S0128","CSE 579","2023-09-26"
"2649","S0128","CSE 564","2023-09-26"
"2650","S0128","CSE 513","2023-09-26"
"2651","S0128","CSE 504","2023-09-26"
"2652","S0128","CSE 507","2023-09-26"
"2653","S0128","CSE 549","2023-09-26"
"2654","S0128","CSE 548","2023-09-26"
"2655","S0129","CSE 577","2023-09-26"
"2656","S0129","CSE 576","2023-09-26"
"2657","S0129","E E 576","2023-09-26"
"2658","S0129","CSE 568","2023-09-26"
"2659","S0129","CSE 567","2023-09-26"
"2660","S0129","CSE 504","2023-09-26"
"2661","S0129","CSE 535","2023-09-26"
"2662","S0129","CSE 579","2023-09-26"
"2663","S0129","CSE 528","2023-09-26"
"2664","S0130","MATH 563","2023-09-26"
"2665","S0130","MATH 562","2023-09-26"
"2666","S0130","MATH 561","2023-09-26"
"2667","S0130","MATH 504","2023-09-26"
"2668","S0130","MATH 516","2023-09-26"
"2669","S0130","MATH 566","2023-09-26"
"2670","S0130","MATH 565","2023-09-26"
"2671","S0130","MATH 564","2023-09-26"
"2672","S0130","MATH 506","2023-09-26"
"2673","S0131","MATH 403","2023-09-26"
"2674","S0131","MATH 402","2023-09-26"
"2675","S0131","MATH 300","2022-09-26"
"2676","S0131","MATH 126","2020-09-26"
"2677","S0131","MATH 125","2020-09-26"
"2678","S0131","MATH 124","2020-09-26"
"2679","S0131","MATH 134","2020-09-26"
"2680","S0131","MATH 136","2020-09-26"
"2681","S0131","MATH 135","2020-09-26"
"2682","S0131","MATH 134","2020-09-26"
"2683","S0131","MATH 208","2021-09-26"
"2684","S0131","MATH 126","2020-09-26"
"2685","S0131","MATH 125","2020-09-26"
"2686","S0131","MATH 426","2023-09-26"
"2687","S0131","MATH 425","2023-09-26"
"2688","S0131","MATH 208","2021-09-26"
"2689","S0131","MATH 465","2023-09-26"
"2690","S0131","MATH 464","2023-09-26"
"2691","S0131","MATH 208","2021-09-26"
"2692","S0131","MATH 411","2023-09-26"
"2693","S0131","MATH 208","2021-09-26"
"2694","S0131","MATH 491","2023-09-26"
"2695","S0131","MATH 394","2022-09-26"
"2696","S0131","MATH 395","2022-09-26"
"2697","S0131","MATH 394","2022-09-26"
"2698","S0131","E E 421","2023-09-26"
"2699","S0131","MATH 207","2021-09-26"
"2700","S0131","E E 397","2022-09-26"
"2701","S0131","MATH 381","2022-09-26"
"2702","S0131","MATH 335 ","2022-09-26"
"2703","S0131","MATH 334","2022-09-26"
"2704","S0131","MATH 336","2022-09-26"
"2705","S0131","MATH 282","2021-09-26"
"2706","S0131","MATH 224","2021-09-26"
"2707","S0131","MATH 209","2021-09-26"
"2708","S0131","MATH 207","2021-09-26"
"2709","S0132","CSE 154","2023-09-26"
"2710","S0132","CSE 122","2023-09-26"
"2711","S0132","CSE 123","2023-09-26"
"2712","S0132","MATH 125","2023-09-26"
"2713","S0132","MATH 124","2023-09-26"
"2714","S0132","CSE 110","2023-09-26"
"2715","S0132","CSE 180","2023-09-26"
"2716","S0132","CSE 142","2023-09-26"
"2717","S0132","MATH 109","2023-09-26"
"2718","S0133","CSE 112","2023-09-26"
"2719","S0133","CSE 142","2023-09-26"
"2720","S0133","CSE 163","2023-09-26"
"2721","S0133","CSE 122","2023-09-26"
"2722","S0133","CSE 123","2023-09-26"
"2723","S0133","MATH 136","2023-09-26"
"2724","S0133","MATH 135","2023-09-26"
"2725","S0133","MATH 134","2023-09-26"
"2726","S0133","CSE 154","2023-09-26"
"2727","S0134","CSE 391","2023-09-26"
"2728","S0134","CSE 122","2021-09-26"
"2729","S0134","CSE 123","2021-09-26"
"2730","S0134","CSE 332","2023-09-26"
"2731","S0134","CSE 311","2023-09-26"
"2732","S0134","CSE 123","2021-09-26"
"2733","S0134","CSE 143","2021-09-26"
"2734","S0134","CSE 142","2021-09-26"
"2735","S0134","CSE 373","2023-09-26"
"2736","S0134","CSE 123","2021-09-26"
"2737","S0134","CSE 143","2021-09-26"
"2738","S0134","CSE 142","2021-09-26"
"2739","S0134","CSE 344","2023-09-26"
"2740","S0134","CSE 311","2023-09-26"
"2741","S0134","CSE 123","2021-09-26"
"2742","S0134","CSE 371","2023-09-26"
"2743","S0134","E E 205","2022-09-26"
"2744","S0134","E E 215","2022-09-26"
"2745","S0134","CSE 369","2023-09-26"
"2746","S0134","CSE 311","2023-09-26"
"2747","S0134","E E 242","2022-09-26"
"2748","S0134","MATH 207","2022-09-26"
"2749","S0134","E E 241","2022-09-26"
"2750","S0134","E E 271","2022-09-26"
"2751","S0134","E E 233","2022-09-26"
"2752","S0134","E E 215","2022-09-26"
"2753","S0134","MATH 208","2022-09-26"
"2754","S0135","CSE 154","2023-09-26"
"2755","S0135","CSE 122","2023-09-26"
"2756","S0135","CSE 123","2023-09-26"
"2757","S0135","CSE 142","2023-09-26"
"2758","S0135","MATH 103","2023-09-26"
"2759","S0135","CSE 121","2023-09-26"
"2760","S0135","CSE 143","2023-09-26"
"2761","S0135","CSE 142","2023-09-26"
"2762","S0135","CSE 163","2023-09-26"
"2763","S0136","E E 597","2023-09-26"
"2764","S0136","E E 547","2023-09-26"
"2765","S0136","E E 510","2023-09-26"
"2766","S0136","E E 545","2023-09-26"
"2767","S0136","CSE 548","2023-09-26"
"2768","S0136","E E 544","2023-09-26"
"2769","S0136","E E 581","2023-09-26"
"2770","S0136","E E 575","2023-09-26"
"2771","S0136","E E 524","2023-09-26"
"2772","S0137","MATH 120","2023-09-26"
"2773","S0137","MATH 102","2023-09-26"
"2774","S0137","MATH 112","2023-09-26"
"2775","S0137","MATH 111","2023-09-26"
"2776","S0137","MATH 120","2023-09-26"
"2777","S0137","CSE 131","2023-09-26"
"2778","S0137","MATH 100","2023-09-26"
"2779","S0137","CSE 112","2023-09-26"
"2780","S0137","MATH 109","2023-09-26"
"2781","S0138","E E 215","2023-09-26"
"2782","S0138","MATH 136","2022-09-26"
"2783","S0138","MATH 135","2022-09-26"
"2784","S0138","MATH 134","2022-09-26"
"2785","S0138","MATH 126","2022-09-26"
"2786","S0138","MATH 125","2022-09-26"
"2787","S0138","MATH 124","2022-09-26"
"2788","S0138","MATH 134","2022-09-26"
"2789","S0138","MATH 224","2023-09-26"
"2790","S0138","MATH 126","2022-09-26"
"2791","S0138","MATH 125","2022-09-26"
"2792","S0138","E E 280","2023-09-26"
"2793","S0138","E E 215","2023-09-26"
"2794","S0138","MATH 207","2023-09-26"
"2795","S0138","MATH 282","2023-09-26"
"2796","S0138","E E 242","2023-09-26"
"2797","S0138","MATH 207","2023-09-26"
"2798","S0138","E E 205","2023-09-26"
"2799","S0139","E E 421","2023-09-26"
"2800","S0139","MATH 135","2020-09-26"
"2801","S0139","MATH 134","2020-09-26"
"2802","S0139","MATH 207","2021-09-26"
"2803","S0139","MATH 125","2020-09-26"
"2804","S0139","MATH 124","2020-09-26"
"2805","S0139","E E 417","2023-09-26"
"2806","S0139","E E 416","2023-09-26"
"2807","S0139","E E 242","2021-09-26"
"2808","S0139","MATH 135","2020-09-26"
"2809","S0139","MATH 134","2020-09-26"
"2810","S0139","MATH 207","2021-09-26"
"2811","S0139","MATH 125","2020-09-26"
"2812","S0139","MATH 124","2020-09-26"
"2813","S0139","MATH 394","2022-09-26"
"2814","S0139","MATH 126","2020-09-26"
"2815","S0139","MATH 491","2023-09-26"
"2816","S0139","MATH 394","2022-09-26"
"2817","S0139","MATH 395","2022-09-26"
"2818","S0139","MATH 394","2022-09-26"
"2819","S0139","E E 482","2023-09-26"
"2820","S0139","E E 331","2022-09-26"
"2821","S0139","E E 233","2021-09-26"
"2822","S0139","E E 215","2021-09-26"
"2823","S0139","E E 436","2023-09-26"
"2824","S0139","E E 332","2022-09-26"
"2825","S0139","E E 331","2022-09-26"
"2826","S0139","E E 233","2021-09-26"
"2827","S0139","E E 215","2021-09-26"
"2828","S0139","E E 442","2023-09-26"
"2829","S0139","E E 342","2022-09-26"
"2830","S0139","E E 242","2021-09-26"
"2831","S0139","MATH 207","2021-09-26"
"2832","S0139","E E 477","2023-09-26"
"2833","S0139","E E 469","2023-09-26"
"2834","S0139","CSE 369","2022-09-26"
"2835","S0140","CSE 589","2023-09-26"
"2836","S0140","AMATH 561","2023-09-26"
"2837","S0140","AMATH 581","2023-09-26"
"2838","S0140","AMATH 575","2023-09-26"
"2839","S0140","AMATH 502","2023-09-26"
"2840","S0140","AMATH 567","2023-09-26"
"2841","S0140","AMATH 532","2023-09-26"
"2842","S0140","AMATH 514","2023-09-26"
"2843","S0140","E E 535","2023-09-26"
"2844","S0141","MATH 534","2023-09-26"
"2845","S0141","MATH 556","2023-09-26"
"2846","S0141","MATH 555","2023-09-26"
"2847","S0141","MATH 554","2023-09-26"
"2848","S0141","MATH 524","2023-09-26"
"2849","S0141","MATH 545","2023-09-26"
"2850","S0141","MATH 544","2023-09-26"
"2851","S0141","MATH 549","2023-09-26"
"2852","S0141","MATH 548","2023-09-26"
"2853","S0142","E E 205","2023-09-26"
"2854","S0142","MATH 126","2022-09-26"
"2855","S0142","MATH 125","2022-09-26"
"2856","S0142","MATH 124","2022-09-26"
"2857","S0142","MATH 134","2022-09-26"
"2858","S0142","MATH 136","2022-09-26"
"2859","S0142","MATH 135","2022-09-26"
"2860","S0142","MATH 134","2022-09-26"
"2861","S0142","MATH 209","2023-09-26"
"2862","S0142","MATH 207","2023-09-26"
"2863","S0142","MATH 125","2022-09-26"
"2864","S0142","MATH 124","2022-09-26"
"2865","S0142","MATH 208","2023-09-26"
"2866","S0142","E E 215","2023-09-26"
"2867","S0142","E E 201","2023-09-26"
"2868","S0142","MATH 224","2023-09-26"
"2869","S0142","E E 241","2023-09-26"
"2870","S0142","E E 233","2023-09-26"
"2871","S0143","E E 271","2023-09-26"
"2872","S0143","CSE 121","2022-09-26"
"2873","S0143","CSE 122","2022-09-26"
"2874","S0143","E E 233","2023-09-26"
"2875","S0143","E E 215","2023-09-26"
"2876","S0143","MATH 136","2022-09-26"
"2877","S0143","MATH 135","2022-09-26"
"2878","S0143","MATH 134","2022-09-26"
"2879","S0143","MATH 126","2022-09-26"
"2880","S0143","MATH 125","2022-09-26"
"2881","S0143","MATH 124","2022-09-26"
"2882","S0143","MATH 134","2022-09-26"
"2883","S0143","E E 241","2023-09-26"
"2884","S0143","MATH 209","2023-09-26"
"2885","S0143","MATH 207","2023-09-26"
"2886","S0143","MATH 208","2023-09-26"
"2887","S0143","E E 205","2023-09-26"
"2888","S0143","E E 242","2023-09-26"
"2889","S0144","CSE 515","2023-09-26"
"2890","S0144","CSE 582","2023-09-26"
"2891","S0144","CSE 546","2023-09-26"
"2892","S0144","MATH 556","2023-09-26"
"2893","S0144","MATH 555","2023-09-26"
"2894","S0144","MATH 554","2023-09-26"
"2895","S0144","CSE 589","2023-09-26"
"2896","S0144","CSE 578","2023-09-26"
"2897","S0144","E E 510","2023-09-26"
"2898","S0145","CSE 371","2023-09-26"
"2899","S0145","E E 205","2022-09-26"
"2900","S0145","MATH 126","2021-09-26"
"2901","S0145","MATH 125","2021-09-26"
"2902","S0145","MATH 124","2021-09-26"
"2903","S0145","MATH 134","2021-09-26"
"2904","S0145","MATH 136","2021-09-26"
"2905","S0145","MATH 135","2021-09-26"
"2906","S0145","MATH 134","2021-09-26"
"2907","S0145","E E 215","2022-09-26"
"2908","S0145","MATH 136","2021-09-26"
"2909","S0145","MATH 135","2021-09-26"
"2910","S0145","CSE 391","2023-09-26"
"2911","S0145","CSE 341","2023-09-26"
"2912","S0145","CSE 311","2023-09-26"
"2913","S0145","CSE 374","2023-09-26"
"2914","S0145","CSE 333","2023-09-26"
"2915","S0145","CSE 351","2023-09-26"
"2916","S0145","E E 351","2023-09-26"
"2917","S0145","E E 215","2022-09-26"
"2918","S0145","CSE 332","2023-09-26"
"2919","S0145","E E 201","2022-09-26"
"2920","S0145","MATH 209","2022-09-26"
"2921","S0145","MATH 207","2022-09-26"
"2922","S0145","MATH 208","2022-09-26"
"2923","S0145","E E 233","2022-09-26"
"2924","S0145","E E 215","2022-09-26"
"2925","S0146","AMATH 502","2023-09-26"
"2926","S0146","AMATH 507","2023-09-26"
"2927","S0146","MATH 559","2023-09-26"
"2928","S0146","MATH 558","2023-09-26"
"2929","S0146","MATH 557","2023-09-26"
"2930","S0146","MATH 526","2023-09-26"
"2931","S0146","MATH 525","2023-09-26"
"2932","S0146","MATH 524","2023-09-26"
"2933","S0146","MATH 556","2023-09-26"
"2934","S0147","CSE 352","2023-09-26"
"2935","S0147","CSE 311","2023-09-26"
"2936","S0147","CSE 123","2021-09-26"
"2937","S0147","CSE 143","2021-09-26"
"2938","S0147","CSE 142","2021-09-26"
"2939","S0147","CSE 351","2023-09-26"
"2940","S0147","CSE 123","2021-09-26"
"2941","S0147","CSE 143","2021-09-26"
"2942","S0147","CSE 142","2021-09-26"
"2943","S0147","CSE 340","2023-09-26"
"2944","S0147","CSE 123","2021-09-26"
"2945","S0147","CSE 143","2021-09-26"
"2946","S0147","CSE 142","2021-09-26"
"2947","S0147","CSE 331","2023-09-26"
"2948","S0147","CSE 312","2023-09-26"
"2949","S0147","CSE 311","2023-09-26"
"2950","S0147","CSE 374","2023-09-26"
"2951","S0147","CSE 333","2023-09-26"
"2952","S0147","E E 201","2022-09-26"
"2953","S0147","E E 205","2022-09-26"
"2954","S0147","MATH 209","2022-09-26"
"2955","S0147","MATH 207","2022-09-26"
"2956","S0147","MATH 208","2022-09-26"
"2957","S0147","E E 215","2022-09-26"
"2958","S0147","E E 233","2022-09-26"
"2959","S0147","E E 215","2022-09-26"
"2960","S0147","E E 271","2022-09-26"
"2961","S0148","E E 280","2023-09-26"
"2962","S0148","E E 215","2023-09-26"
"2963","S0148","MATH 136","2022-09-26"
"2964","S0148","MATH 135","2022-09-26"
"2965","S0148","MATH 134","2022-09-26"
"2966","S0148","MATH 126","2022-09-26"
"2967","S0148","MATH 125","2022-09-26"
"2968","S0148","MATH 124","2022-09-26"
"2969","S0148","MATH 134","2022-09-26"
"2970","S0148","E E 241","2023-09-26"
"2971","S0148","CSE 122","2022-09-26"
"2972","S0148","CSE 123","2022-09-26"
"2973","S0148","E E 233","2023-09-26"
"2974","S0148","E E 215","2023-09-26"
"2975","S0148","E E 299","2023-09-26"
"2976","S0148","E E 205","2023-09-26"
"2977","S0148","E E 201","2023-09-26"
"2978","S0148","E E 271","2023-09-26"
"2979","S0149","E E 241","2023-09-26"
"2980","S0149","CSE 122","2022-09-26"
"2981","S0149","CSE 123","2022-09-26"
"2982","S0149","E E 280","2023-09-26"
"2983","S0149","E E 215","2023-09-26"
"2984","S0149","MATH 136","2022-09-26"
"2985","S0149","MATH 135","2022-09-26"
"2986","S0149","MATH 134","2022-09-26"
"2987","S0149","MATH 126","2022-09-26"
"2988","S0149","MATH 125","2022-09-26"
"2989","S0149","MATH 124","2022-09-26"
"2990","S0149","MATH 134","2022-09-26"
"2991","S0149","E E 233","2023-09-26"
"2992","S0149","E E 215","2023-09-26"
"2993","S0149","MATH 224","2023-09-26"
"2994","S0149","E E 299","2023-09-26"
"2995","S0149","MATH 208","2023-09-26"
"2996","S0149","E E 201","2023-09-26"
"2997","S0150","CSE 131","2023-09-26"
"2998","S0150","CSE 110","2023-09-26"
"2999","S0150","CSE 123","2023-09-26"
"3000","S0150","CSE 112","2023-09-26"
"3001","S0150","CSE 180","2023-09-26"
"3002","S0150","CSE 154","2023-09-26"
"3003","S0150","CSE 122","2023-09-26"
"3004","S0150","CSE 123","2023-09-26"
"3005","S0150","CSE 143","2023-09-26"
"3006","S0151","MATH 207","2023-09-26"
"3007","S0151","MATH 125","2022-09-26"
"3008","S0151","MATH 124","2022-09-26"
"3009","S0151","MATH 209","2023-09-26"
"3010","S0151","MATH 207","2023-09-26"
"3011","S0151","MATH 125","2022-09-26"
"3012","S0151","MATH 124","2022-09-26"
"3013","S0151","MATH 208","2023-09-26"
"3014","S0151","MATH 126","2022-09-26"
"3015","S0151","MATH 125","2022-09-26"
"3016","S0151","MATH 124","2022-09-26"
"3017","S0151","MATH 134","2022-09-26"
"3018","S0151","E E 271","2023-09-26"
"3019","S0151","CSE 121","2022-09-26"
"3020","S0151","E E 215","2023-09-26"
"3021","S0151","MATH 282","2023-09-26"
"3022","S0151","E E 201","2023-09-26"
"3023","S0151","MATH 224","2023-09-26"
"3024","S0152","E E 397","2023-09-26"
"3025","S0152","E E 321","2023-09-26"
"3026","S0152","MATH 126","2021-09-26"
"3027","S0152","MATH 125","2021-09-26"
"3028","S0152","MATH 124","2021-09-26"
"3029","S0152","MATH 134","2021-09-26"
"3030","S0152","MATH 136","2021-09-26"
"3031","S0152","MATH 135","2021-09-26"
"3032","S0152","MATH 134","2021-09-26"
"3033","S0152","E E 332","2023-09-26"
"3034","S0152","E E 331","2023-09-26"
"3035","S0152","E E 233","2022-09-26"
"3036","S0152","E E 215","2022-09-26"
"3037","S0152","MATH 136","2021-09-26"
"3038","S0152","MATH 135","2021-09-26"
"3039","S0152","E E 393","2023-09-26"
"3040","S0152","E E 342","2023-09-26"
"3041","S0152","E E 242","2022-09-26"
"3042","S0152","MATH 207","2022-09-26"
"3043","S0152","E E 351","2023-09-26"
"3044","S0152","E E 215","2022-09-26"
"3045","S0152","E E 391","2023-09-26"
"3046","S0152","E E 241","2022-09-26"
"3047","S0152","E E 398","2023-09-26"
"3048","S0152","E E 201","2022-09-26"
"3049","S0152","E E 205","2022-09-26"
"3050","S0152","E E 271","2022-09-26"
"3051","S0153","MATH 100","2023-09-26"
"3052","S0153","MATH 135","2023-09-26"
"3053","S0153","MATH 134","2023-09-26"
"3054","S0153","MATH 116","2023-09-26"
"3055","S0153","MATH 125","2023-09-26"
"3056","S0153","MATH 124","2023-09-26"
"3057","S0153","MATH 103","2023-09-26"
"3058","S0153","MATH 109","2023-09-26"
"3059","S0153","CSE 163","2023-09-26"
"3060","S0154","CSE 486","2023-09-26"
"3061","S0154","MATH 136","2020-09-26"
"3062","S0154","MATH 135","2020-09-26"
"3063","S0154","MATH 134","2020-09-26"
"3064","S0154","MATH 207","2021-09-26"
"3065","S0154","MATH 125","2020-09-26"
"3066","S0154","MATH 124","2020-09-26"
"3067","S0154","CSE 461","2023-09-26"
"3068","S0154","CSE 332","2022-09-26"
"3069","S0154","CSE 311","2022-09-26"
"3070","S0154","CSE 123","2020-09-26"
"3071","S0154","CSE 143","2020-09-26"
"3072","S0154","CSE 142","2020-09-26"
"3073","S0154","CSE 333","2022-09-26"
"3074","S0154","CSE 351","2022-09-26"
"3075","S0154","CSE 123","2020-09-26"
"3076","S0154","CSE 434","2023-09-26"
"3077","S0154","MATH 208","2021-09-26"
"3078","S0154","CSE 312","2022-09-26"
"3079","S0154","CSE 311","2022-09-26"
"3080","S0154","CSE 441","2023-09-26"
"3081","S0154","CSE 440","2023-09-26"
"3082","S0154","CSE 332","2022-09-26"
"3083","S0154","CSE 311","2022-09-26"
"3084","S0154","CSE 472","2023-09-26"
"3085","S0154","CSE 311","2022-09-26"
"3086","S0154","CSE 413","2023-09-26"
"3087","S0154","CSE 446","2023-09-26"
"3088","S0154","MATH 208","2021-09-26"
"3089","S0154","CSE 470","2023-09-26"
"3090","S0154","E E 280","2021-09-26"
"3091","S0154","E E 215","2021-09-26"
"3092","S0154","E E 233","2021-09-26"
"3093","S0154","E E 215","2021-09-26"
"3094","S0154","E E 242","2021-09-26"
"3095","S0154","MATH 207","2021-09-26"
"3096","S0155","MATH 300","2023-09-26"
"3097","S0155","MATH 126","2021-09-26"
"3098","S0155","MATH 125","2021-09-26"
"3099","S0155","MATH 124","2021-09-26"
"3100","S0155","MATH 134","2021-09-26"
"3101","S0155","MATH 136","2021-09-26"
"3102","S0155","MATH 135","2021-09-26"
"3103","S0155","MATH 134","2021-09-26"
"3104","S0155","MATH 340","2023-09-26"
"3105","S0155","MATH 334","2023-09-26"
"3106","S0155","MATH 136","2021-09-26"
"3107","S0155","MATH 135","2021-09-26"
"3108","S0155","MATH 208","2022-09-26"
"3109","S0155","MATH 396","2023-09-26"
"3110","S0155","MATH 208","2022-09-26"
"3111","S0155","MATH 394","2023-09-26"
"3112","S0155","MATH 381","2023-09-26"
"3113","S0155","MATH 318","2023-09-26"
"3114","S0155","MATH 208","2022-09-26"
"3115","S0155","MATH 342","2023-09-26"
"3116","S0155","CSE 312","2023-09-26"
"3117","S0155","E E 233","2022-09-26"
"3118","S0155","E E 215","2022-09-26"
"3119","S0155","MATH 207","2022-09-26"
"3120","S0155","E E 271","2022-09-26"
"3121","S0155","MATH 209","2022-09-26"
"3122","S0155","MATH 207","2022-09-26"
"3123","S0156","MATH 382","2023-09-26"
"3124","S0156","MATH 342","2023-09-26"
"3125","S0156","MATH 340","2023-09-26"
"3126","S0156","MATH 334","2023-09-26"
"3127","S0156","MATH 136","2021-09-26"
"3128","S0156","MATH 135","2021-09-26"
"3129","S0156","MATH 134","2021-09-26"
"3130","S0156","MATH 126","2021-09-26"
"3131","S0156","MATH 125","2021-09-26"
"3132","S0156","MATH 124","2021-09-26"
"3133","S0156","MATH 134","2021-09-26"
"3134","S0156","MATH 208","2022-09-26"
"3135","S0156","MATH 126","2021-09-26"
"3136","S0156","MATH 125","2021-09-26"
"3137","S0156","CSE 371","2023-09-26"
"3138","S0156","E E 205","2022-09-26"
"3139","S0156","E E 215","2022-09-26"
"3140","S0156","MATH 327","2023-09-26"
"3141","S0156","MATH 300","2023-09-26"
"3142","S0156","MATH 334","2023-09-26"
"3143","S0156","MATH 301","2023-09-26"
"3144","S0156","MATH 209","2022-09-26"
"3145","S0156","MATH 207","2022-09-26"
"3146","S0156","MATH 208","2022-09-26"
"3147","S0156","MATH 224","2022-09-26"
"3148","S0156","MATH 282","2022-09-26"
"3149","S0156","E E 280","2022-09-26"
"3150","S0157","E E 519","2023-09-26"
"3151","S0157","E E 505","2023-09-26"
"3152","S0157","E E 503","2023-09-26"
"3153","S0157","E E 552","2023-09-26"
"3154","S0157","E E 515","2023-09-26"
"3155","S0157","E E 514","2023-09-26"
"3156","S0157","E E 505","2023-09-26"
"3157","S0157","CSE 504","2023-09-26"
"3158","S0157","E E 561","2023-09-26"
"3159","S0158","AMATH 516","2023-09-26"
"3160","S0158","E E 508","2023-09-26"
"3161","S0158","E E 505","2023-09-26"
"3162","S0158","AMATH 502","2023-09-26"
"3163","S0158","AMATH 522","2023-09-26"
"3164","S0158","AMATH 515","2023-09-26"
"3165","S0158","AMATH 581","2023-09-26"
"3166","S0158","AMATH 583","2023-09-26"
"3167","S0158","AMATH 581","2023-09-26"
"3168","S0159","CSE 143","2023-09-26"
"3169","S0159","CSE 142","2023-09-26"
"3170","S0159","CSE 154","2023-09-26"
"3171","S0159","CSE 122","2023-09-26"
"3172","S0159","CSE 123","2023-09-26"
"3173","S0159","CSE 110","2023-09-26"
"3174","S0159","CSE 131","2023-09-26"
"3175","S0159","CSE 180","2023-09-26"
"3176","S0159","CSE 160","2023-09-26"
"3177","S0160","MATH 111","2023-09-26"
"3178","S0160","MATH 120","2023-09-26"
"3179","S0160","MATH 116","2023-09-26"
"3180","S0160","MATH 125","2023-09-26"
"3181","S0160","MATH 124","2023-09-26"
"3182","S0160","CSE 112","2023-09-26"
"3183","S0160","MATH 126","2023-09-26"
"3184","S0160","MATH 125","2023-09-26"
"3185","S0160","MATH 124","2023-09-26"
"3186","S0161","AMATH 535","2023-09-26"
"3187","S0161","AMATH 531","2023-09-26"
"3188","S0161","AMATH 583","2023-09-26"
"3189","S0161","AMATH 581","2023-09-26"
"3190","S0161","AMATH 573","2023-09-26"
"3191","S0161","AMATH 522","2023-09-26"
"3192","S0161","AMATH 534","2023-09-26"
"3193","S0161","AMATH 516","2023-09-26"
"3194","S0161","AMATH 574","2023-09-26"
"3195","S0162","AMATH 523","2023-09-26"
"3196","S0162","AMATH 571","2023-09-26"
"3197","S0162","AMATH 569","2023-09-26"
"3198","S0162","AMATH 581","2023-09-26"
"3199","S0162","AMATH 535","2023-09-26"
"3200","S0162","AMATH 585","2023-09-26"
"3201","S0162","AMATH 581","2023-09-26"
"3202","S0162","AMATH 584","2023-09-26"
"3203","S0162","AMATH 505","2023-09-26"
"3204","S0163","E E 201","2023-09-26"
"3205","S0163","CSE 122","2022-09-26"
"3206","S0163","CSE 123","2022-09-26"
"3207","S0163","MATH 208","2023-09-26"
"3208","S0163","MATH 126","2022-09-26"
"3209","S0163","MATH 125","2022-09-26"
"3210","S0163","MATH 124","2022-09-26"
"3211","S0163","MATH 134","2022-09-26"
"3212","S0163","MATH 282","2023-09-26"
"3213","S0163","MATH 224","2023-09-26"
"3214","S0163","MATH 126","2022-09-26"
"3215","S0163","MATH 125","2022-09-26"
"3216","S0163","MATH 124","2022-09-26"
"3217","S0163","E E 215","2023-09-26"
"3218","S0163","E E 280","2023-09-26"
"3219","S0163","E E 215","2023-09-26"
"3220","S0163","E E 233","2023-09-26"
"3221","S0163","E E 215","2023-09-26"
"3222","S0164","MATH 506","2023-09-26"
"3223","S0164","MATH 505","2023-09-26"
"3224","S0164","MATH 504","2023-09-26"
"3225","S0164","MATH 527","2023-09-26"
"3226","S0164","MATH 522","2023-09-26"
"3227","S0164","MATH 576","2023-09-26"
"3228","S0164","MATH 564","2023-09-26"
"3229","S0164","MATH 506","2023-09-26"
"3230","S0164","MATH 505","2023-09-26"
"3231","S0165","MATH 207","2023-09-26"
"3232","S0165","MATH 125","2022-09-26"
"3233","S0165","MATH 124","2022-09-26"
"3234","S0165","E E 241","2023-09-26"
"3235","S0165","CSE 122","2022-09-26"
"3236","S0165","CSE 123","2022-09-26"
"3237","S0165","MATH 209","2023-09-26"
